u_BT,PosXRight,PosYRight,u_VSP1,Absolute Time
0.000000,0.000000,0.000000,0.000000,3568296678.370281
0.000000,0.000000,0.000000,0.000000,3568296678.380283
0.000000,0.000000,0.000000,0.000000,3568296678.390282
0.000000,0.000000,0.000000,0.000000,3568296678.400282
0.000000,0.000000,0.000000,0.000000,3568296678.410282
0.000000,0.000000,0.000000,0.000000,3568296678.420283
0.000000,0.000000,0.000000,0.000000,3568296678.430283
0.000000,0.000000,0.000000,0.000000,3568296678.440284
0.000000,0.000000,0.000000,0.000000,3568296678.450283
0.000000,0.000000,0.000000,0.000000,3568296678.460284
0.000000,0.000000,0.000000,0.000000,3568296678.470285
0.000000,0.000000,0.000000,0.000000,3568296678.480285
0.000000,0.000000,0.000000,0.000000,3568296678.490285
0.000000,0.000000,0.000000,0.000000,3568296678.500286
0.000000,0.000000,0.000000,0.000000,3568296678.510285
0.000000,0.000000,0.000000,0.000000,3568296678.520286
0.000000,0.000000,0.000000,0.000000,3568296678.530286
0.000000,0.000000,0.000000,0.000000,3568296678.540286
0.000000,0.000000,0.000000,0.000000,3568296678.550288
0.000000,0.000000,0.000000,0.000000,3568296678.560287
0.000000,0.000000,0.000000,0.000000,3568296678.570286
0.000000,0.000000,0.000000,0.000000,3568296678.580287
0.000000,0.000000,0.000000,0.000000,3568296678.590288
0.000000,0.000000,0.000000,0.000000,3568296678.600287
0.000000,0.000000,0.000000,0.000000,3568296678.610288
0.000000,0.000000,0.000000,0.000000,3568296678.620288
0.000000,0.000000,0.000000,0.000000,3568296678.630289
0.000000,0.000000,0.000000,0.000000,3568296678.640289
0.000000,0.000000,0.000000,0.000000,3568296678.650289
0.000000,0.000000,0.000000,0.000000,3568296678.660290
0.000000,0.000000,0.000000,0.000000,3568296678.670290
0.000000,0.000000,0.000000,0.000000,3568296678.680290
0.000000,0.000000,0.000000,0.000000,3568296678.690291
0.000000,0.000000,0.000000,0.000000,3568296678.700291
0.000000,0.000000,0.000000,0.000000,3568296678.710291
0.000000,0.000000,0.000000,0.000000,3568296678.720293
0.000000,0.000000,0.000000,0.000000,3568296678.730292
0.000000,0.000000,0.000000,0.000000,3568296678.740290
0.000000,0.000000,0.000000,0.000000,3568296678.750291
0.000000,0.000000,0.000000,0.000000,3568296678.760293
0.000000,0.000000,0.000000,0.000000,3568296678.770293
0.000000,0.000000,0.000000,0.000000,3568296678.780293
0.000000,0.000000,-0.041261,0.000000,3568296678.790292
0.000000,0.000000,-0.092807,-0.035417,3568296678.800294
0.000000,0.000000,-0.206214,-0.079662,3568296678.810294
0.000000,0.000000,-0.298990,-0.177007,3568296678.820294
0.000000,0.000000,-0.371166,-0.256644,3568296678.830295
0.000000,0.000000,-0.371166,-0.318598,3568296678.840295
0.000000,0.000000,-0.494888,-0.318598,3568296678.850295
0.000000,0.000000,-0.587664,-0.424797,3568296678.860295
0.000000,0.000000,-0.690756,-0.504433,3568296678.870295
0.000000,0.000000,-0.783532,-0.592924,3568296678.880296
0.000000,0.000000,-0.835078,-0.672560,3568296678.890297
0.000000,0.000000,-0.917570,-0.716805,3568296678.900297
0.000000,0.000000,-1.000000,-0.787613,3568296678.910297
0.000000,0.000000,-1.000000,-0.858369,3568296678.920297
0.000000,0.000000,-1.000000,-0.858369,3568296678.930297
0.000000,0.000000,-1.000000,-0.858369,3568296678.940299
0.000000,0.000000,-1.000000,-0.858369,3568296678.950297
0.000000,0.000000,-1.000000,-0.858369,3568296678.960298
0.000000,0.000000,-1.000000,-0.858369,3568296678.970297
0.000000,0.000000,-1.000000,-0.858369,3568296678.980299
0.000000,0.000000,-1.000000,-0.858369,3568296678.990299
0.000000,0.000000,-1.000000,-0.858369,3568296679.000300
0.000000,0.000000,-1.000000,-0.858369,3568296679.010299
0.000000,0.000000,-1.000000,-0.858369,3568296679.020300
0.000000,0.000000,-1.000000,-0.858369,3568296679.030301
0.000000,0.000000,-1.000000,-0.858369,3568296679.040300
0.000000,0.000000,-1.000000,-0.858369,3568296679.050301
0.000000,0.000000,-1.000000,-0.858369,3568296679.060303
0.000000,0.000000,-1.000000,-0.858369,3568296679.070301
0.000000,0.000000,-1.000000,-0.858369,3568296679.080301
0.000000,0.000000,-1.000000,-0.858369,3568296679.090302
0.000000,0.000000,-1.000000,-0.858369,3568296679.100304
0.000000,0.000000,-1.000000,-0.858369,3568296679.110301
0.000000,0.000000,-1.000000,-0.858369,3568296679.120303
0.000000,0.000000,-1.000000,-0.858369,3568296679.130305
0.000000,0.000000,-1.000000,-0.858369,3568296679.140303
0.000000,0.000000,-1.000000,-0.858369,3568296679.150304
0.000000,0.000000,-1.000000,-0.858369,3568296679.160304
0.000000,0.000000,-1.000000,-0.858369,3568296679.170303
0.000000,0.000000,-1.000000,-0.858369,3568296679.180305
0.000000,0.000000,-1.000000,-0.858369,3568296679.190305
0.000000,0.000000,-1.000000,-0.858369,3568296679.200305
0.000000,0.000000,-1.000000,-0.858369,3568296679.210305
0.000000,0.000000,-1.000000,-0.858369,3568296679.220306
0.000000,0.000000,-1.000000,-0.858369,3568296679.230307
0.000000,0.000000,-1.000000,-0.858369,3568296679.240306
0.000000,0.000000,-1.000000,-0.858369,3568296679.250306
0.000000,0.000000,-1.000000,-0.858369,3568296679.260307
0.000000,0.000000,-1.000000,-0.858369,3568296679.270306
0.000000,0.000000,-1.000000,-0.858369,3568296679.280307
0.000000,0.000000,-1.000000,-0.858369,3568296679.290308
0.000000,0.000000,-1.000000,-0.858369,3568296679.300308
0.000000,0.000000,-1.000000,-0.858369,3568296679.310308
0.000000,0.000000,-1.000000,-0.858369,3568296679.320308
0.000000,0.000000,-1.000000,-0.858369,3568296679.330308
0.000000,0.000000,-1.000000,-0.858369,3568296679.340309
0.000000,0.000000,-1.000000,-0.858369,3568296679.350310
0.000000,0.000000,-1.000000,-0.858369,3568296679.360310
0.000000,0.000000,-1.000000,-0.858369,3568296679.370311
0.000000,0.000000,-1.000000,-0.858369,3568296679.380310
0.000000,0.000000,-1.000000,-0.858369,3568296679.390310
0.000000,0.000000,-1.000000,-0.858369,3568296679.400312
0.000000,0.000000,-1.000000,-0.858369,3568296679.410311
0.000000,0.000000,-1.000000,-0.858369,3568296679.420312
0.000000,0.000000,-1.000000,-0.858369,3568296679.430311
0.000000,0.000000,-1.000000,-0.858369,3568296679.440312
0.000000,0.000000,-1.000000,-0.858369,3568296679.450312
0.000000,0.000000,-1.000000,-0.858369,3568296679.460312
0.000000,0.000000,-1.000000,-0.858369,3568296679.470312
0.000000,0.000000,-1.000000,-0.858369,3568296679.480313
0.000000,0.000000,-1.000000,-0.858369,3568296679.490314
0.000000,0.000000,-1.000000,-0.858369,3568296679.500313
0.000000,0.000000,-1.000000,-0.858369,3568296679.510313
0.000000,0.000000,-1.000000,-0.858369,3568296679.520315
0.000000,0.000000,-1.000000,-0.858369,3568296679.530314
0.000000,0.000000,-1.000000,-0.858369,3568296679.540315
0.000000,0.000000,-1.000000,-0.858369,3568296679.550315
0.000000,0.000000,-1.000000,-0.858369,3568296679.560315
0.000000,0.000000,-1.000000,-0.858369,3568296679.570316
0.000000,0.000000,-1.000000,-0.858369,3568296679.580316
0.000000,0.000000,-1.000000,-0.858369,3568296679.590316
0.000000,0.000000,-1.000000,-0.858369,3568296679.600317
0.000000,0.000000,-1.000000,-0.858369,3568296679.610316
0.000000,0.000000,-1.000000,-0.858369,3568296679.620317
0.000000,0.000000,-1.000000,-0.858369,3568296679.630317
0.000000,0.000000,-1.000000,-0.858369,3568296679.640318
0.000000,0.000000,-1.000000,-0.858369,3568296679.650318
0.000000,0.000000,-1.000000,-0.858369,3568296679.660318
0.000000,0.000000,-1.000000,-0.858369,3568296679.670319
0.000000,0.000000,-1.000000,-0.858369,3568296679.680322
0.000000,0.000000,-1.000000,-0.858369,3568296679.690320
0.000000,0.000000,-1.000000,-0.858369,3568296679.700319
0.000000,0.000000,-1.000000,-0.858369,3568296679.710320
0.000000,0.000000,-1.000000,-0.858369,3568296679.720320
0.000000,0.000000,-1.000000,-0.858369,3568296679.730319
0.000000,0.000000,-1.000000,-0.858369,3568296679.740319
0.000000,0.000000,-1.000000,-0.858369,3568296679.750321
0.000000,0.000000,-1.000000,-0.858369,3568296679.760321
0.000000,0.000000,-1.000000,-0.858369,3568296679.770321
0.000000,0.000000,-1.000000,-0.858369,3568296679.780322
0.000000,0.000000,-1.000000,-0.858369,3568296679.790322
0.000000,0.000000,-1.000000,-0.858369,3568296679.800322
0.000000,0.000000,-1.000000,-0.858369,3568296679.810323
0.000000,0.000000,-1.000000,-0.858369,3568296679.820323
0.000000,0.000000,-1.000000,-0.858369,3568296679.830323
0.000000,0.000000,-1.000000,-0.858369,3568296679.840324
0.000000,0.000000,-1.000000,-0.858369,3568296679.850324
0.000000,0.000000,-1.000000,-0.858369,3568296679.860325
0.000000,0.000000,-1.000000,-0.858369,3568296679.870323
0.000000,0.000000,-1.000000,-0.858369,3568296679.880324
0.000000,0.000000,-1.000000,-0.858369,3568296679.890325
0.000000,0.000000,-1.000000,-0.858369,3568296679.900325
0.000000,0.000000,-1.000000,-0.858369,3568296679.910327
0.000000,0.000000,-1.000000,-0.858369,3568296679.920325
0.000000,0.000000,-1.000000,-0.858369,3568296679.930326
0.000000,0.000000,-1.000000,-0.858369,3568296679.940327
0.000000,0.000000,-1.000000,-0.858369,3568296679.950326
0.000000,0.000000,-1.000000,-0.858369,3568296679.960327
0.000000,0.000000,-1.000000,-0.858369,3568296679.970326
0.000000,0.000000,-1.000000,-0.858369,3568296679.980328
0.000000,0.000000,-1.000000,-0.858369,3568296679.990327
0.000000,0.000000,-1.000000,-0.858369,3568296680.000328
0.000000,0.000000,-1.000000,-0.858369,3568296680.010328
0.000000,0.000000,-1.000000,-0.858369,3568296680.020329
0.000000,0.000000,-1.000000,-0.858369,3568296680.030329
0.000000,0.000000,-1.000000,-0.858369,3568296680.040329
0.000000,0.000000,-1.000000,-0.858369,3568296680.050329
0.000000,0.000000,-1.000000,-0.858369,3568296680.060329
0.000000,0.000000,-1.000000,-0.858369,3568296680.070329
0.000000,0.000000,-1.000000,-0.858369,3568296680.080331
0.000000,0.000000,-1.000000,-0.858369,3568296680.090330
0.000000,0.000000,-1.000000,-0.858369,3568296680.100330
0.000000,0.000000,-1.000000,-0.858369,3568296680.110331
0.000000,0.000000,-1.000000,-0.858369,3568296680.120331
0.000000,0.000000,-1.000000,-0.858369,3568296680.130333
0.000000,0.000000,-1.000000,-0.858369,3568296680.140332
0.000000,0.000000,-1.000000,-0.858369,3568296680.150331
0.000000,0.000000,-1.000000,-0.858369,3568296680.160333
0.000000,0.000000,-1.000000,-0.858369,3568296680.170332
0.000000,0.000000,-1.000000,-0.858369,3568296680.180333
0.000000,0.000000,-1.000000,-0.858369,3568296680.190334
0.000000,0.000000,-1.000000,-0.858369,3568296680.200334
0.000000,0.000000,-1.000000,-0.858369,3568296680.210334
0.000000,0.000000,-1.000000,-0.858369,3568296680.220335
0.000000,0.000000,-1.000000,-0.858369,3568296680.230335
0.000000,0.000000,-1.000000,-0.858369,3568296680.240335
0.000000,0.000000,-1.000000,-0.858369,3568296680.250336
0.000000,0.000000,-1.000000,-0.858369,3568296680.260335
0.000000,0.000000,-1.000000,-0.858369,3568296680.270335
0.000000,0.000000,-1.000000,-0.858369,3568296680.280336
0.000000,0.000000,-1.000000,-0.858369,3568296680.290336
0.000000,0.000000,-1.000000,-0.858369,3568296680.300336
0.000000,0.000000,-1.000000,-0.858369,3568296680.310338
0.000000,0.000000,-1.000000,-0.858369,3568296680.320337
0.000000,0.000000,-1.000000,-0.858369,3568296680.330337
0.000000,0.000000,-1.000000,-0.858369,3568296680.340337
0.000000,0.000000,-1.000000,-0.858369,3568296680.350338
0.000000,0.000000,-1.000000,-0.858369,3568296680.360338
0.000000,0.000000,-1.000000,-0.858369,3568296680.370338
0.000000,0.000000,-1.000000,-0.858369,3568296680.380339
0.000000,0.000000,-1.000000,-0.858369,3568296680.390340
0.000000,0.000000,-1.000000,-0.858369,3568296680.400339
0.000000,0.000000,-1.000000,-0.858369,3568296680.410339
0.000000,0.000000,-1.000000,-0.858369,3568296680.420342
0.000000,0.000000,-1.000000,-0.858369,3568296680.430340
0.000000,0.000000,-1.000000,-0.858369,3568296680.440341
0.000000,0.000000,-1.000000,-0.858369,3568296680.450341
0.000000,0.000000,-1.000000,-0.858369,3568296680.460341
0.000000,0.000000,-1.000000,-0.858369,3568296680.470342
0.000000,0.000000,-1.000000,-0.858369,3568296680.480342
0.000000,0.000000,-1.000000,-0.858369,3568296680.490342
0.000000,0.000000,-1.000000,-0.858369,3568296680.500342
0.000000,0.000000,-1.000000,-0.858369,3568296680.510342
0.000000,0.000000,-1.000000,-0.858369,3568296680.520343
0.000000,0.000000,-1.000000,-0.858369,3568296680.530343
0.000000,0.000000,-1.000000,-0.858369,3568296680.540344
0.000000,0.000000,-1.000000,-0.858369,3568296680.550344
0.000000,0.000000,-1.000000,-0.858369,3568296680.560344
0.000000,0.000000,-1.000000,-0.858369,3568296680.570343
0.000000,0.000000,-1.000000,-0.858369,3568296680.580344
0.000000,0.000000,-1.000000,-0.858369,3568296680.590344
0.000000,0.000000,-1.000000,-0.858369,3568296680.600345
0.000000,0.000000,-1.000000,-0.858369,3568296680.610345
0.000000,0.000000,-1.000000,-0.858369,3568296680.620346
0.000000,0.000000,-1.000000,-0.858369,3568296680.630346
0.000000,0.000000,-1.000000,-0.858369,3568296680.640346
0.000000,0.000000,-1.000000,-0.858369,3568296680.650346
0.000000,0.000000,-1.000000,-0.858369,3568296680.660347
0.000000,0.000000,-1.000000,-0.858369,3568296680.670346
0.000000,0.000000,-1.000000,-0.858369,3568296680.680348
0.000000,0.000000,-1.000000,-0.858369,3568296680.690349
0.000000,0.000000,-1.000000,-0.858369,3568296680.700348
0.000000,0.000000,-1.000000,-0.858369,3568296680.710349
0.000000,0.000000,-1.000000,-0.858369,3568296680.720349
0.000000,0.000000,-1.000000,-0.858369,3568296680.730349
0.000000,0.000000,-1.000000,-0.858369,3568296680.740347
0.000000,0.000000,-1.000000,-0.858369,3568296680.750349
0.000000,0.000000,-1.000000,-0.858369,3568296680.760351
0.000000,0.000000,-1.000000,-0.858369,3568296680.770349
0.000000,0.000000,-1.000000,-0.858369,3568296680.780350
0.000000,0.000000,-1.000000,-0.858369,3568296680.790350
0.000000,0.000000,-1.000000,-0.858369,3568296680.800351
0.000000,0.000000,-1.000000,-0.858369,3568296680.810351
0.000000,0.000000,-1.000000,-0.858369,3568296680.820352
0.000000,0.000000,-1.000000,-0.858369,3568296680.830351
0.000000,0.000000,-1.000000,-0.858369,3568296680.840352
0.000000,0.000000,-1.000000,-0.858369,3568296680.850352
0.000000,0.000000,-1.000000,-0.858369,3568296680.860353
0.000000,0.000000,-1.000000,-0.858369,3568296680.870353
0.000000,0.000000,-1.000000,-0.858369,3568296680.880354
0.000000,0.000000,-1.000000,-0.858369,3568296680.890353
0.000000,0.000000,-1.000000,-0.858369,3568296680.900353
0.000000,0.000000,-1.000000,-0.858369,3568296680.910354
0.000000,0.000000,-1.000000,-0.858369,3568296680.920354
0.000000,0.000000,-1.000000,-0.858369,3568296680.930356
0.000000,0.000000,-1.000000,-0.858369,3568296680.940355
0.000000,0.000000,-1.000000,-0.858369,3568296680.950356
0.000000,0.000000,-1.000000,-0.858369,3568296680.960356
0.000000,0.000000,-1.000000,-0.858369,3568296680.970355
0.000000,0.000000,-1.000000,-0.858369,3568296680.980356
0.000000,0.000000,-1.000000,-0.858369,3568296680.990357
0.000000,0.000000,-1.000000,-0.858369,3568296681.000356
0.000000,0.000000,-1.000000,-0.858369,3568296681.010356
0.000000,0.000000,-1.000000,-0.858369,3568296681.020357
0.000000,0.000000,-1.000000,-0.858369,3568296681.030357
0.000000,0.000000,-1.000000,-0.858369,3568296681.040357
0.000000,0.000000,-1.000000,-0.858369,3568296681.050358
0.000000,0.000000,-1.000000,-0.858369,3568296681.060359
0.000000,0.000000,-1.000000,-0.858369,3568296681.070358
0.000000,0.000000,-1.000000,-0.858369,3568296681.080359
0.000000,0.000000,-1.000000,-0.858369,3568296681.090359
0.000000,0.000000,-1.000000,-0.858369,3568296681.100361
0.000000,0.000000,-1.000000,-0.858369,3568296681.110360
0.000000,0.000000,-1.000000,-0.858369,3568296681.120359
0.000000,0.000000,-1.000000,-0.858369,3568296681.130362
0.000000,0.000000,-1.000000,-0.858369,3568296681.140360
0.000000,0.000000,-1.000000,-0.858369,3568296681.150361
0.000000,0.000000,-1.000000,-0.858369,3568296681.160362
0.000000,0.000000,-1.000000,-0.858369,3568296681.170362
0.000000,0.000000,-1.000000,-0.858369,3568296681.180361
0.000000,0.000000,-1.000000,-0.858369,3568296681.190362
0.000000,0.000000,-1.000000,-0.858369,3568296681.200362
0.000000,0.000000,-1.000000,-0.858369,3568296681.210362
0.000000,0.000000,-1.000000,-0.858369,3568296681.220362
0.000000,0.000000,-1.000000,-0.858369,3568296681.230362
0.000000,0.000000,-1.000000,-0.858369,3568296681.240363
0.000000,0.000000,-1.000000,-0.858369,3568296681.250364
0.000000,0.000000,-1.000000,-0.858369,3568296681.260364
0.000000,0.000000,-1.000000,-0.858369,3568296681.270363
0.000000,0.000000,-1.000000,-0.858369,3568296681.280364
0.000000,0.000000,-1.000000,-0.858369,3568296681.290365
0.000000,0.000000,-1.000000,-0.858369,3568296681.300365
0.000000,0.000000,-1.000000,-0.858369,3568296681.310365
0.000000,0.000000,-1.000000,-0.858369,3568296681.320365
0.000000,0.000000,-1.000000,-0.858369,3568296681.330367
0.000000,0.000000,-1.000000,-0.858369,3568296681.340366
0.000000,0.000000,-1.000000,-0.858369,3568296681.350367
0.000000,0.000000,-1.000000,-0.858369,3568296681.360367
0.000000,0.000000,-1.000000,-0.858369,3568296681.370366
0.000000,0.000000,-1.000000,-0.858369,3568296681.380367
0.000000,0.000000,-1.000000,-0.858369,3568296681.390368
0.000000,0.000000,-1.000000,-0.858369,3568296681.400368
0.000000,0.000000,-1.000000,-0.858369,3568296681.410368
0.000000,0.000000,-1.000000,-0.858369,3568296681.420369
0.000000,0.000000,-1.000000,-0.858369,3568296681.430368
0.000000,0.000000,-1.000000,-0.858369,3568296681.440371
0.000000,0.000000,-1.000000,-0.858369,3568296681.450369
0.000000,0.000000,-1.000000,-0.858369,3568296681.460370
0.000000,0.000000,-1.000000,-0.858369,3568296681.470370
0.000000,0.000000,-1.000000,-0.858369,3568296681.480370
0.000000,0.000000,-1.000000,-0.858369,3568296681.490370
0.000000,0.000000,-1.000000,-0.858369,3568296681.500370
0.000000,0.000000,-1.000000,-0.858369,3568296681.510371
0.000000,0.000000,-1.000000,-0.858369,3568296681.520371
0.000000,0.000000,-1.000000,-0.858369,3568296681.530372
0.000000,0.000000,-1.000000,-0.858369,3568296681.540372
0.000000,0.000000,-1.000000,-0.858369,3568296681.550372
0.000000,0.000000,-1.000000,-0.858369,3568296681.560373
0.000000,0.000000,-1.000000,-0.858369,3568296681.570373
0.000000,0.000000,-1.000000,-0.858369,3568296681.580373
0.000000,0.000000,-1.000000,-0.858369,3568296681.590374
0.000000,0.000000,-1.000000,-0.858369,3568296681.600374
0.000000,0.000000,-1.000000,-0.858369,3568296681.610376
0.000000,0.000000,-1.000000,-0.858369,3568296681.620374
0.000000,0.000000,-1.000000,-0.858369,3568296681.630374
0.000000,0.000000,-1.000000,-0.858369,3568296681.640375
0.000000,0.000000,-1.000000,-0.858369,3568296681.650374
0.000000,0.000000,-1.000000,-0.858369,3568296681.660376
0.000000,0.000000,-1.000000,-0.858369,3568296681.670376
0.000000,0.000000,-1.000000,-0.858369,3568296681.680376
0.000000,0.000000,-1.000000,-0.858369,3568296681.690376
0.000000,0.000000,-1.000000,-0.858369,3568296681.700377
0.000000,0.000000,-1.000000,-0.858369,3568296681.710377
0.000000,0.000000,-1.000000,-0.858369,3568296681.720379
0.000000,0.000000,-1.000000,-0.858369,3568296681.730378
0.000000,0.000000,-1.000000,-0.858369,3568296681.740375
0.000000,0.000000,-1.000000,-0.858369,3568296681.750379
0.000000,0.000000,-1.000000,-0.858369,3568296681.760378
0.000000,0.000000,-1.000000,-0.858369,3568296681.770378
0.000000,0.000000,-1.000000,-0.858369,3568296681.780380
0.000000,0.000000,-1.000000,-0.858369,3568296681.790380
0.000000,0.000000,-1.000000,-0.858369,3568296681.800379
0.000000,0.000000,-1.000000,-0.858369,3568296681.810380
0.000000,0.000000,-1.000000,-0.858369,3568296681.820380
0.000000,0.000000,-1.000000,-0.858369,3568296681.830380
0.000000,0.000000,-1.000000,-0.858369,3568296681.840380
0.000000,0.000000,-1.000000,-0.858369,3568296681.850380
0.000000,0.000000,-1.000000,-0.858369,3568296681.860381
0.000000,0.000000,-1.000000,-0.858369,3568296681.870380
0.000000,0.000000,-1.000000,-0.858369,3568296681.880382
0.000000,0.000000,-1.000000,-0.858369,3568296681.890382
0.000000,0.000000,-1.000000,-0.858369,3568296681.900383
0.000000,0.000000,-1.000000,-0.858369,3568296681.910383
0.000000,0.000000,-1.000000,-0.858369,3568296681.920384
0.000000,0.000000,-1.000000,-0.858369,3568296681.930384
0.000000,0.000000,-1.000000,-0.858369,3568296681.940384
0.000000,0.000000,-1.000000,-0.858369,3568296681.950386
0.000000,0.000000,-1.000000,-0.858369,3568296681.960383
0.000000,0.000000,-1.000000,-0.858369,3568296681.970383
0.000000,0.000000,-1.000000,-0.858369,3568296681.980384
0.000000,0.000000,-1.000000,-0.858369,3568296681.990384
0.000000,0.000000,-1.000000,-0.858369,3568296682.000385
0.000000,0.000000,-1.000000,-0.858369,3568296682.010386
0.000000,0.000000,-1.000000,-0.858369,3568296682.020386
0.000000,0.000000,-1.000000,-0.858369,3568296682.030386
0.000000,0.000000,-1.000000,-0.858369,3568296682.040386
0.000000,0.000000,-1.000000,-0.858369,3568296682.050386
0.000000,0.000000,-1.000000,-0.858369,3568296682.060387
0.000000,0.000000,-1.000000,-0.858369,3568296682.070387
0.000000,0.000000,-1.000000,-0.858369,3568296682.080388
0.000000,0.000000,-1.000000,-0.858369,3568296682.090387
0.000000,0.000000,-1.000000,-0.858369,3568296682.100388
0.000000,0.000000,-1.000000,-0.858369,3568296682.110388
0.000000,0.000000,-1.000000,-0.858369,3568296682.120390
0.000000,0.000000,-1.000000,-0.858369,3568296682.130390
0.000000,0.000000,-1.000000,-0.858369,3568296682.140389
0.000000,0.000000,-1.000000,-0.858369,3568296682.150389
0.000000,0.000000,-1.000000,-0.858369,3568296682.160389
0.000000,0.000000,-1.000000,-0.858369,3568296682.170389
0.000000,0.000000,-1.000000,-0.858369,3568296682.180391
0.000000,0.000000,-1.000000,-0.858369,3568296682.190392
0.000000,0.000000,-1.000000,-0.858369,3568296682.200391
0.000000,0.000000,-1.000000,-0.858369,3568296682.210391
0.000000,0.000000,-1.000000,-0.858369,3568296682.220391
0.000000,0.000000,-1.000000,-0.858369,3568296682.230391
0.000000,0.000000,-1.000000,-0.858369,3568296682.240392
0.000000,0.000000,-1.000000,-0.858369,3568296682.250392
0.000000,0.000000,-1.000000,-0.858369,3568296682.260392
0.000000,0.000000,-1.000000,-0.858369,3568296682.270392
0.000000,0.000000,-1.000000,-0.858369,3568296682.280394
0.000000,0.000000,-1.000000,-0.858369,3568296682.290394
0.000000,0.000000,-1.000000,-0.858369,3568296682.300394
0.000000,0.000000,-1.000000,-0.858369,3568296682.310393
0.000000,0.000000,-1.000000,-0.858369,3568296682.320395
0.000000,0.000000,-1.000000,-0.858369,3568296682.330395
0.000000,0.000000,-1.000000,-0.858369,3568296682.340394
0.000000,0.000000,-1.000000,-0.858369,3568296682.350396
0.000000,0.000000,-1.000000,-0.858369,3568296682.360395
0.000000,0.000000,-1.000000,-0.858369,3568296682.370396
0.000000,0.000000,-1.000000,-0.858369,3568296682.380396
0.000000,0.000000,-1.000000,-0.858369,3568296682.390396
0.000000,0.000000,-1.000000,-0.858369,3568296682.400396
0.000000,0.000000,-1.000000,-0.858369,3568296682.410398
0.000000,0.000000,-1.000000,-0.858369,3568296682.420397
0.000000,0.000000,-1.000000,-0.858369,3568296682.430398
0.000000,0.000000,-1.000000,-0.858369,3568296682.440398
0.000000,0.000000,-1.000000,-0.858369,3568296682.450398
0.000000,0.000000,-1.000000,-0.858369,3568296682.460399
0.000000,0.000000,-1.000000,-0.858369,3568296682.470398
0.000000,0.000000,-1.000000,-0.858369,3568296682.480399
0.000000,0.000000,-1.000000,-0.858369,3568296682.490399
0.000000,0.000000,-1.000000,-0.858369,3568296682.500400
0.000000,0.000000,-1.000000,-0.858369,3568296682.510399
0.000000,0.000000,-1.000000,-0.858369,3568296682.520400
0.000000,0.000000,-1.000000,-0.858369,3568296682.530400
0.000000,0.000000,-1.000000,-0.858369,3568296682.540400
0.000000,0.000000,-1.000000,-0.858369,3568296682.550401
0.000000,0.000000,-1.000000,-0.858369,3568296682.560401
0.000000,0.000000,-1.000000,-0.858369,3568296682.570401
0.000000,0.000000,-1.000000,-0.858369,3568296682.580402
0.000000,0.000000,-1.000000,-0.858369,3568296682.590401
0.000000,0.000000,-1.000000,-0.858369,3568296682.600402
0.000000,0.000000,-1.000000,-0.858369,3568296682.610402
0.000000,0.000000,-1.000000,-0.858369,3568296682.620403
0.000000,0.000000,-1.000000,-0.858369,3568296682.630404
0.000000,0.000000,-1.000000,-0.858369,3568296682.640404
0.000000,0.000000,-1.000000,-0.858369,3568296682.650403
0.000000,0.000000,-1.000000,-0.858369,3568296682.660405
0.000000,0.000000,-1.000000,-0.858369,3568296682.670403
0.000000,0.000000,-1.000000,-0.858369,3568296682.680405
0.000000,0.000000,-1.000000,-0.858369,3568296682.690404
0.000000,0.000000,-1.000000,-0.858369,3568296682.700405
0.000000,0.000000,-1.000000,-0.858369,3568296682.710405
0.000000,0.000000,-1.000000,-0.858369,3568296682.720407
0.000000,0.000000,-1.000000,-0.858369,3568296682.730405
0.000000,0.000000,-1.000000,-0.858369,3568296682.740404
0.000000,0.000000,-1.000000,-0.858369,3568296682.750408
0.000000,0.000000,-1.000000,-0.858369,3568296682.760407
0.000000,0.000000,-1.000000,-0.858369,3568296682.770405
0.000000,0.000000,-1.000000,-0.858369,3568296682.780407
0.000000,0.000000,-1.000000,-0.858369,3568296682.790408
0.000000,0.000000,-1.000000,-0.858369,3568296682.800409
0.000000,0.000000,-1.000000,-0.858369,3568296682.810408
0.000000,0.000000,-1.000000,-0.858369,3568296682.820408
0.000000,0.000000,-1.000000,-0.858369,3568296682.830409
0.000000,0.000000,-1.000000,-0.858369,3568296682.840409
0.000000,0.000000,-1.000000,-0.858369,3568296682.850410
0.000000,0.000000,-1.000000,-0.858369,3568296682.860410
0.000000,0.000000,-1.000000,-0.858369,3568296682.870409
0.000000,0.000000,-1.000000,-0.858369,3568296682.880411
0.000000,0.000000,-1.000000,-0.858369,3568296682.890411
0.000000,0.000000,-1.000000,-0.858369,3568296682.900411
0.000000,0.000000,-1.000000,-0.858369,3568296682.910411
0.000000,0.000000,-1.000000,-0.858369,3568296682.920412
0.000000,0.000000,-1.000000,-0.858369,3568296682.930412
0.000000,0.000000,-1.000000,-0.858369,3568296682.940412
0.000000,0.000000,-1.000000,-0.858369,3568296682.950411
0.000000,0.000000,-1.000000,-0.858369,3568296682.960412
0.000000,0.000000,-1.000000,-0.858369,3568296682.970413
0.000000,0.000000,-1.000000,-0.858369,3568296682.980413
0.000000,0.000000,-1.000000,-0.858369,3568296682.990413
0.000000,0.000000,-1.000000,-0.858369,3568296683.000413
0.000000,0.000000,-1.000000,-0.858369,3568296683.010414
0.000000,0.000000,-1.000000,-0.858369,3568296683.020414
0.000000,0.000000,-1.000000,-0.858369,3568296683.030415
0.000000,0.000000,-1.000000,-0.858369,3568296683.040415
